symbol,rows,open,high,low,close,volume,vwap,trade_count,open_pct,high_pct,low_pct,close_pct,volume_pct,vwap_pct,trade_count_pct,bars_expected_total,coverage_pct,vwap_availability_pct
RSG,14593,0,0,0,0,0,14593,14593,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7424196174196174,0.0
ELV,14598,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7426739926739927,1.0
ARE,14638,0,0,0,0,0,14638,14638,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7447089947089947,0.0
RL,14645,0,0,0,0,0,14645,14645,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.74506512006512,0.0
WAB,14673,0,0,0,0,0,14673,14673,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7464896214896215,0.0
EFX,14740,0,0,0,0,0,14740,14740,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7498982498982499,0.0
COST,14743,0,0,0,0,0,14743,14743,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7500508750508751,0.0
NEM,14757,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7507631257631258,1.0
GDDY,14781,0,0,0,0,0,14781,14781,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.751984126984127,0.0
AVGO,14833,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7546296296296297,1.0
MS,14835,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7547313797313797,1.0
EXR,14836,0,0,0,0,0,14836,14836,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7547822547822548,0.0
AON,14838,0,0,0,0,0,14838,14838,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7548840048840049,0.0
ITW,14841,0,0,0,0,0,14841,14841,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.75503663003663,0.0
DTE,14850,0,0,0,0,0,14850,14850,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7554945054945055,0.0
HPQ,14894,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7577330077330078,1.0
TRV,14935,0,0,0,0,0,14935,14935,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7598188848188848,0.0
DAL,14938,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.75997150997151,1.0
RJF,14949,0,0,0,0,0,14949,14949,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7605311355311355,0.0
SPG,14972,0,0,0,0,0,14972,14972,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7617012617012617,0.0
KHC,14975,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7618538868538869,1.0
ULTA,14988,0,0,0,0,0,14988,14988,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7625152625152625,0.0
XYZ,14991,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7626678876678876,1.0
WEC,15004,0,0,0,0,0,15004,15004,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7633292633292633,0.0
DELL,15008,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7635327635327636,1.0
JBHT,15012,0,0,0,0,0,15012,15012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7637362637362637,0.0
LKQ,15026,0,0,0,0,0,15026,15026,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7644485144485145,0.0
BRO,15045,0,0,0,0,0,15045,15045,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7654151404151404,0.0
AMGN,15073,0,0,0,0,0,15073,15073,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7668396418396418,0.0
OTIS,15073,0,0,0,0,0,15073,15073,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7668396418396418,0.0
LUV,15080,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7671957671957672,1.0
AME,15090,0,0,0,0,0,15090,15090,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7677045177045178,0.0
IRM,15099,0,0,0,0,0,15099,15099,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7681623931623932,0.0
GPN,15101,0,0,0,0,0,15101,15101,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7682641432641433,0.0
TRMB,15102,0,0,0,0,0,15102,15102,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7683150183150184,0.0
WYNN,15110,0,0,0,0,0,15110,15110,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7687220187220187,0.0
MNST,15118,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7691290191290191,1.0
ISRG,15130,0,0,0,0,0,15130,15130,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7697395197395197,0.0
CSGP,15134,0,0,0,0,0,15134,15134,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.76994301994302,0.0
WELL,15142,0,0,0,0,0,15142,15142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7703500203500203,0.0
REG,15145,0,0,0,0,0,15145,15145,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7705026455026455,0.0
WSM,15145,0,0,0,0,0,15145,15145,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7705026455026455,0.0
APD,15166,0,0,0,0,0,15166,15166,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7715710215710215,0.0
BXP,15176,0,0,0,0,0,15176,15176,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7720797720797721,0.0
EQT,15189,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7727411477411478,1.0
SJM,15199,0,0,0,0,0,15199,15199,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7732498982498982,0.0
CRM,15205,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7735551485551485,1.0
KDP,15235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7750814000814,1.0
ORCL,15245,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7755901505901506,1.0
AWK,15249,0,0,0,0,0,15249,15249,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7757936507936508,0.0
LEN,15261,0,0,0,0,0,15261,15261,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7764041514041514,0.0
YUM,15284,0,0,0,0,0,15284,15284,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7775742775742776,0.0
CCI,15285,0,0,0,0,0,15285,15285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7776251526251526,0.0
SBAC,15294,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7780830280830281,1.0
CME,15298,0,0,0,0,0,15298,15298,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7782865282865283,0.0
INTU,15308,0,0,0,0,0,15308,15308,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7787952787952788,0.0
KEY,15312,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.778998778998779,1.0
GNRC,15338,0,0,0,0,0,15338,15338,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7803215303215303,0.0
HSY,15347,0,0,0,0,0,15347,15347,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7807794057794057,0.0
MDLZ,15359,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7813899063899064,1.0
GS,15363,0,0,0,0,0,15363,15363,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7815934065934066,0.0
BIIB,15364,0,0,0,0,0,15364,15364,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7816442816442817,0.0
SWKS,15373,0,0,0,0,0,15373,15373,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7821021571021571,0.0
USB,15406,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7837810337810338,1.0
OXY,15420,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7844932844932845,1.0
BKR,15422,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7845950345950345,1.0
KMB,15427,0,0,0,0,0,15427,15427,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7848494098494099,0.0
AES,15437,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7853581603581603,1.0
TFC,15438,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7854090354090354,1.0
MO,15439,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7854599104599105,1.0
GILD,15441,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7855616605616605,1.0
EXPD,15447,0,0,0,0,0,15447,15447,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7858669108669109,0.0
INCY,15453,0,0,0,0,0,15453,15453,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7861721611721612,0.0
FDX,15477,0,0,0,0,0,15477,15477,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7873931623931624,0.0
KEYS,15479,0,0,0,0,0,15479,15479,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7874949124949125,0.0
SYK,15479,0,0,0,0,0,15479,15479,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7874949124949125,0.0
KMI,15480,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7875457875457875,1.0
CLX,15488,0,0,0,0,0,15488,15488,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.787952787952788,0.0
XYL,15491,0,0,0,0,0,15491,15491,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7881054131054132,0.0
TECH,15504,0,0,0,0,0,15504,15504,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7887667887667887,0.0
V,15505,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7888176638176638,1.0
NWSA,15528,0,0,0,0,0,15528,15528,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.78998778998779,0.0
BSX,15536,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7903947903947904,1.0
ZBH,15537,0,0,0,0,0,15537,15537,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7904456654456654,0.0
BLDR,15538,0,0,0,0,0,15538,15538,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7904965404965405,0.0
LNT,15541,0,0,0,0,0,15541,15541,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7906491656491657,0.0
BALL,15549,0,0,0,0,0,15549,15549,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.791056166056166,0.0
IQV,15557,0,0,0,0,0,15557,15557,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7914631664631665,0.0
DVN,15573,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7922771672771672,1.0
ROL,15584,0,0,0,0,0,15584,15584,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7928367928367929,0.0
TROW,15586,0,0,0,0,0,15586,15586,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7929385429385429,0.0
BRK.B,15587,0,0,0,0,0,15587,15587,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.792989417989418,0.0
HSIC,15591,0,0,0,0,0,15591,15591,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7931929181929182,0.0
WRB,15620,0,0,0,0,0,15620,15620,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7946682946682947,0.0
UAL,15621,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7947191697191697,1.0
TSCO,15622,0,0,0,0,0,15622,15622,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7947700447700448,0.0
STZ,15626,0,0,0,0,0,15626,15626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.794973544973545,0.0
ADP,15628,0,0,0,0,0,15628,15628,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7950752950752951,0.0
TAP,15631,0,0,0,0,0,15631,15631,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7952279202279202,0.0
FANG,15637,0,0,0,0,0,15637,15637,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7955331705331705,0.0
EBAY,15654,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.7963980463980463,1.0
PNC,15656,0,0,0,0,0,15656,15656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7964997964997965,0.0
CHD,15668,0,0,0,0,0,15668,15668,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7971102971102971,0.0
ACGL,15672,0,0,0,0,0,15672,15672,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7973137973137974,0.0
NTRS,15675,0,0,0,0,0,15675,15675,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7974664224664225,0.0
WDC,15685,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.797975172975173,1.0
DLR,15692,0,0,0,0,0,15692,15692,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7983312983312983,0.0
BF.B,15695,0,0,0,0,0,15695,15695,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7984839234839235,0.0
EIX,15698,0,0,0,0,0,15698,15698,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7986365486365486,0.0
CI,15714,0,0,0,0,0,15714,15714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7994505494505495,0.0
AEE,15715,0,0,0,0,0,15715,15715,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7995014245014245,0.0
EVRG,15717,0,0,0,0,0,15717,15717,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7996031746031746,0.0
TT,15721,0,0,0,0,0,15721,15721,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.7998066748066748,0.0
JPM,15727,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8001119251119251,1.0
ED,15733,0,0,0,0,0,15733,15733,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8004171754171754,0.0
IFF,15739,0,0,0,0,0,15739,15739,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8007224257224257,0.0
PCG,15745,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.801027676027676,1.0
CVX,15763,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8019434269434269,1.0
CAH,15766,0,0,0,0,0,15766,15766,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8020960520960521,0.0
SW,15770,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8022995522995523,1.0
CF,15800,0,0,0,0,0,15800,15800,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8038258038258038,0.0
PHM,15811,0,0,0,0,0,15811,15811,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8043854293854293,0.0
VLTO,15819,0,0,0,0,0,15819,15819,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8047924297924298,0.0
MDT,15832,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8054538054538054,1.0
PNR,15833,0,0,0,0,0,15833,15833,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8055046805046805,0.0
TEL,15843,0,0,0,0,0,15843,15843,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.806013431013431,0.0
DAY,15861,0,0,0,0,0,15861,15861,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.806929181929182,0.0
ADSK,15873,0,0,0,0,0,15873,15873,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8075396825396826,0.0
DE,15879,0,0,0,0,0,15879,15879,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8078449328449329,0.0
TRGP,15879,0,0,0,0,0,15879,15879,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8078449328449329,0.0
VST,15890,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8084045584045584,1.0
SMCI,15899,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8088624338624338,1.0
JBL,15901,0,0,0,0,0,15901,15901,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.808964183964184,0.0
WMB,15912,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8095238095238095,1.0
TSN,15932,0,0,0,0,0,15932,15932,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8105413105413105,0.0
BA,15941,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.810999185999186,1.0
CB,15945,0,0,0,0,0,15945,15945,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8112026862026862,0.0
APA,15957,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8118131868131868,1.0
EA,15968,0,0,0,0,0,15968,15968,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8123728123728123,0.0
ON,15987,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8133394383394383,1.0
SWK,16001,0,0,0,0,0,16001,16001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.814051689051689,0.0
MCHP,16004,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8142043142043142,1.0
LIN,16009,0,0,0,0,0,16009,16009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8144586894586895,0.0
TMO,16015,0,0,0,0,0,16015,16015,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8147639397639398,0.0
LYB,16026,0,0,0,0,0,16026,16026,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8153235653235653,0.0
MKC,16049,0,0,0,0,0,16049,16049,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8164936914936914,0.0
TER,16051,0,0,0,0,0,16051,16051,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8165954415954416,0.0
RF,16053,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8166971916971917,1.0
HCA,16056,0,0,0,0,0,16056,16056,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8168498168498168,0.0
AKAM,16061,0,0,0,0,0,16061,16061,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.817104192104192,0.0
NUE,16079,0,0,0,0,0,16079,16079,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8180199430199431,0.0
MAR,16082,0,0,0,0,0,16082,16082,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8181725681725682,0.0
STT,16082,0,0,0,0,0,16082,16082,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8181725681725682,0.0
STLD,16086,0,0,0,0,0,16086,16086,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8183760683760684,0.0
ODFL,16088,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8184778184778185,1.0
CHRW,16094,0,0,0,0,0,16094,16094,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8187830687830688,0.0
BDX,16098,0,0,0,0,0,16098,16098,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.818986568986569,0.0
PPG,16100,0,0,0,0,0,16100,16100,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8190883190883191,0.0
EXC,16102,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8191900691900692,1.0
EQR,16106,0,0,0,0,0,16106,16106,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8193935693935694,0.0
NSC,16111,0,0,0,0,0,16111,16111,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19656,0.8196479446479447,0.0
JNJ,16125,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8203601953601953,1.0
AMAT,16127,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8204619454619455,1.0
LVS,16142,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656,0.8212250712250713,1.0
