symbol,rows,coverage_pct,open_pct,high_pct,low_pct,close_pct,volume_pct,vwap_pct,trade_count_pct
IQV,15557,0.7914631664631665,0.0,0.0,0.0,0.0,0.0,1.0,1.0
DVN,15573,0.7922771672771672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROL,15584,0.7928367928367929,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TROW,15586,0.7929385429385429,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BRK.B,15587,0.792989417989418,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HSIC,15591,0.7931929181929182,0.0,0.0,0.0,0.0,0.0,1.0,1.0
WRB,15620,0.7946682946682947,0.0,0.0,0.0,0.0,0.0,1.0,1.0
UAL,15621,0.7947191697191697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSCO,15622,0.7947700447700448,0.0,0.0,0.0,0.0,0.0,1.0,1.0
STZ,15626,0.794973544973545,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ADP,15628,0.7950752950752951,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TAP,15631,0.7952279202279202,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FANG,15637,0.7955331705331705,0.0,0.0,0.0,0.0,0.0,1.0,1.0
EBAY,15654,0.7963980463980463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNC,15656,0.7964997964997965,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CHD,15668,0.7971102971102971,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ACGL,15672,0.7973137973137974,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NTRS,15675,0.7974664224664225,0.0,0.0,0.0,0.0,0.0,1.0,1.0
WDC,15685,0.797975172975173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLR,15692,0.7983312983312983,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BF.B,15695,0.7984839234839235,0.0,0.0,0.0,0.0,0.0,1.0,1.0
EIX,15698,0.7986365486365486,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CI,15714,0.7994505494505495,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AEE,15715,0.7995014245014245,0.0,0.0,0.0,0.0,0.0,1.0,1.0
EVRG,15717,0.7996031746031746,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TT,15721,0.7998066748066748,0.0,0.0,0.0,0.0,0.0,1.0,1.0
JPM,15727,0.8001119251119251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ED,15733,0.8004171754171754,0.0,0.0,0.0,0.0,0.0,1.0,1.0
IFF,15739,0.8007224257224257,0.0,0.0,0.0,0.0,0.0,1.0,1.0
PCG,15745,0.801027676027676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVX,15763,0.8019434269434269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAH,15766,0.8020960520960521,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SW,15770,0.8022995522995523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF,15800,0.8038258038258038,0.0,0.0,0.0,0.0,0.0,1.0,1.0
PHM,15811,0.8043854293854293,0.0,0.0,0.0,0.0,0.0,1.0,1.0
VLTO,15819,0.8047924297924298,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MDT,15832,0.8054538054538054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNR,15833,0.8055046805046805,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TEL,15843,0.806013431013431,0.0,0.0,0.0,0.0,0.0,1.0,1.0
DAY,15861,0.806929181929182,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ADSK,15873,0.8075396825396826,0.0,0.0,0.0,0.0,0.0,1.0,1.0
DE,15879,0.8078449328449329,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TRGP,15879,0.8078449328449329,0.0,0.0,0.0,0.0,0.0,1.0,1.0
VST,15890,0.8084045584045584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMCI,15899,0.8088624338624338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JBL,15901,0.808964183964184,0.0,0.0,0.0,0.0,0.0,1.0,1.0
WMB,15912,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSN,15932,0.8105413105413105,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BA,15941,0.810999185999186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CB,15945,0.8112026862026862,0.0,0.0,0.0,0.0,0.0,1.0,1.0
APA,15957,0.8118131868131868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EA,15968,0.8123728123728123,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ON,15987,0.8133394383394383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWK,16001,0.814051689051689,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MCHP,16004,0.8142043142043142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN,16009,0.8144586894586895,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TMO,16015,0.8147639397639398,0.0,0.0,0.0,0.0,0.0,1.0,1.0
LYB,16026,0.8153235653235653,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MKC,16049,0.8164936914936914,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TER,16051,0.8165954415954416,0.0,0.0,0.0,0.0,0.0,1.0,1.0
RF,16053,0.8166971916971917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCA,16056,0.8168498168498168,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AKAM,16061,0.817104192104192,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NUE,16079,0.8180199430199431,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MAR,16082,0.8181725681725682,0.0,0.0,0.0,0.0,0.0,1.0,1.0
STT,16082,0.8181725681725682,0.0,0.0,0.0,0.0,0.0,1.0,1.0
STLD,16086,0.8183760683760684,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ODFL,16088,0.8184778184778185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRW,16094,0.8187830687830688,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BDX,16098,0.818986568986569,0.0,0.0,0.0,0.0,0.0,1.0,1.0
PPG,16100,0.8190883190883191,0.0,0.0,0.0,0.0,0.0,1.0,1.0
EXC,16102,0.8191900691900692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EQR,16106,0.8193935693935694,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NSC,16111,0.8196479446479447,0.0,0.0,0.0,0.0,0.0,1.0,1.0
JNJ,16125,0.8203601953601953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMAT,16127,0.8204619454619455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LVS,16142,0.8212250712250713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBAN,16144,0.8213268213268213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WM,16153,0.8217846967846968,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MAS,16159,0.8220899470899471,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CHTR,16164,0.8223443223443223,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HOLX,16164,0.8223443223443223,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HLT,16192,0.8237688237688238,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MMC,16195,0.8239214489214489,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CBRE,16223,0.8253459503459504,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ALL,16236,0.826007326007326,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FTNT,16252,0.8268213268213268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTWO,16253,0.8268722018722019,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HIG,16254,0.8269230769230769,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CTRA,16264,0.8274318274318274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRI,16285,0.8285002035002035,0.0,0.0,0.0,0.0,0.0,1.0,1.0
OMC,16291,0.8288054538054538,0.0,0.0,0.0,0.0,0.0,1.0,1.0
EW,16308,0.8296703296703297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COR,16315,0.830026455026455,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HAS,16344,0.8315018315018315,0.0,0.0,0.0,0.0,0.0,1.0,1.0
APH,16349,0.8317562067562068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFL,16371,0.8328754578754579,0.0,0.0,0.0,0.0,0.0,1.0,1.0
A,16403,0.8345034595034595,0.0,0.0,0.0,0.0,0.0,1.0,1.0
GE,16424,0.8355718355718356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHW,16465,0.8376577126577126,0.0,0.0,0.0,0.0,0.0,1.0,1.0
COP,16485,0.8386752136752137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COIN,16507,0.8397944647944648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BG,16535,0.8412189662189662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTAP,16562,0.8425925925925926,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ETR,16573,0.8431522181522182,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CFG,16576,0.8433048433048433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,16589,0.8439662189662189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOW,16599,0.8444749694749695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAYX,16611,0.8450854700854701,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TXN,16675,0.8483414733414734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDOG,16687,0.848951973951974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,16701,0.8496642246642246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CL,16708,0.85002035002035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTV,16724,0.8508343508343509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,16734,0.8513431013431013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HST,16769,0.8531237281237282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUM,16781,0.8537342287342288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VICI,16791,0.8542429792429792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMUS,16847,0.8570919820919821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,16869,0.8582112332112332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DD,16891,0.8593304843304843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSX,16965,0.8630952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJX,16970,0.8633496133496134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTX,16989,0.8643162393162394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG,17140,0.871998371998372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDNS,17160,0.873015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABNB,17164,0.8732193732193733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIS,17228,0.8764753764753764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCI,17269,0.8785612535612536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,17284,0.8793243793243793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,17286,0.8794261294261294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITB,17294,0.8798331298331298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PM,17312,0.8807488807488808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCH,17354,0.8828856328856329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRNA,17397,0.88507326007326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLW,17420,0.8862433862433863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOC,17423,0.8863960113960114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APO,17442,0.8873626373626373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP,17444,0.8874643874643875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGM,17481,0.8893467643467643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPRT,17492,0.8899063899063899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DXCM,17496,0.8901098901098901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,17516,0.8911273911273911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLTR,17524,0.8915343915343915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DASH,17587,0.8947395197395197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDR,17588,0.8947903947903948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNP,17595,0.8951465201465202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,17614,0.8961131461131461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOS,17614,0.8961131461131461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANET,17627,0.8967745217745218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,17642,0.8975376475376475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXPE,17643,0.8975885225885226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LULU,17650,0.8979446479446479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARR,17652,0.8980463980463981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG,17657,0.8983007733007733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIS,17661,0.8985042735042735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEHC,17663,0.8986060236060236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTS,17664,0.8986568986568987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEL,17666,0.8987586487586487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LW,17673,0.8991147741147741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYV,17675,0.8992165242165242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNH,17691,0.900030525030525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUK,17701,0.9005392755392755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC,17707,0.9008445258445258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMS,17709,0.900946275946276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMR,17711,0.901048026048026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRG,17712,0.9010989010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYF,17712,0.9010989010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,17713,0.9011497761497762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTD,17720,0.9015059015059015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZR,17721,0.9015567765567766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAX,17726,0.9018111518111518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,17731,0.9020655270655271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCAR,17738,0.9024216524216524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETN,17763,0.9036935286935287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGT,17767,0.9038970288970289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HRL,17778,0.9044566544566545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,17779,0.9045075295075296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPG,17787,0.9049145299145299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KKR,17787,0.9049145299145299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTRS,17795,0.9053215303215303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMT,17800,0.9055759055759056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKE,17807,0.9059320309320309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFLX,17812,0.9061864061864062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXE,17816,0.9063899063899064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSLR,17824,0.9067969067969068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,17834,0.9073056573056573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APTV,17853,0.9082722832722833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEG,17866,0.908933658933659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEG,17868,0.909035409035409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,17890,0.9101546601546602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COF,17895,0.9104090354090354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENPH,17899,0.9106125356125356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROST,17908,0.9110704110704111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BX,17928,0.9120879120879121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPC,17930,0.9121896621896622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGR,17942,0.9128001628001629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIM,17944,0.9129019129019129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPS,17944,0.9129019129019129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PANW,17953,0.9133597883597884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVZ,17956,0.9135124135124135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,17957,0.9135632885632886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXPI,17974,0.9144281644281644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTR,17981,0.9147842897842898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTVA,17982,0.9148351648351648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCL,17992,0.9153439153439153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDAQ,17993,0.9153947903947904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE,17999,0.9157000407000407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPR,18000,0.9157509157509157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPL,18008,0.9161579161579162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MET,18011,0.9163105413105413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCD,18016,0.9165649165649166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXP,18031,0.9173280423280423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHI,18031,0.9173280423280423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMCR,18044,0.917989417989418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,18048,0.9181929181929182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXA,18082,0.9199226699226699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,18096,0.9206349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICE,18103,0.920991045991046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEP,18119,0.9218050468050468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMX,18130,0.9223646723646723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR,18136,0.9226699226699226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRWD,18138,0.9227716727716728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INVH,18139,0.9228225478225478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,18158,0.9237891737891738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX,18173,0.9245522995522996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,18187,0.9252645502645502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIG,18190,0.9254171754171754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,18191,0.9254680504680505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,18207,0.9262820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,18217,0.9267908017908018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HWM,18241,0.928011803011803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSH,18246,0.9282661782661783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLD,18254,0.9286731786731787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYY,18258,0.9288766788766789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VLO,18270,0.9294871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPB,18272,0.9295889295889296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACN,18274,0.9296906796906796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI,18290,0.9305046805046805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,18297,0.9308608058608059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRE,18303,0.9311660561660562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNP,18305,0.9312678062678063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOG,18324,0.9322344322344323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEN,18346,0.9333536833536834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,18350,0.9335571835571835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAST,18355,0.9338115588115589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHR,18357,0.9339133089133089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOW,18358,0.933964183964184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,18371,0.9346255596255596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD,18394,0.9357956857956858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,18406,0.9364061864061864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBY,18410,0.9366096866096866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
